epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,7977.87,0.6473,0.4283,0.01402,0.01743,0.66997,0.56655,0.61456,0.3683,1.28301,1.08997,0.01485,0.01032,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,8043.1,0.65009,0.43434,0.01358,0.01756,0.63598,0.59454,0.61764,0.37064,1.28081,1.08597,0.01483,0.01033,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,8117.83,0.64412,0.42503,0.01395,0.01751,0.65489,0.57353,0.61728,0.36947,1.28416,1.0969,0.01485,0.01032,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,8182.2,0.63815,0.41738,0.01383,0.01688,0.6431,0.58409,0.619,0.37007,1.28488,1.10399,0.01484,0.01035,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,8245.34,0.63755,0.42124,0.01359,0.01729,0.62678,0.59204,0.61619,0.36928,1.28359,1.10175,0.01484,0.01037,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,8308.96,0.64329,0.42891,0.01401,0.01753,0.65289,0.56968,0.61266,0.36575,1.29147,1.11813,0.01487,0.01041,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,8372.8,0.63459,0.41818,0.01396,0.01698,0.66452,0.56741,0.61477,0.36734,1.28807,1.1155,0.01485,0.01037,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,8436.36,0.63381,0.42416,0.01495,0.0175,0.67667,0.56465,0.61293,0.36587,1.29321,1.12254,0.01488,0.01037,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,8499.26,0.63105,0.41383,0.01496,0.01702,0.66091,0.57457,0.61531,0.36956,1.28501,1.10931,0.01486,0.01017,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,8563.3,0.62873,0.41477,0.01457,0.01651,0.65116,0.57418,0.61436,0.36978,1.28118,1.10278,0.01486,0.01004,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,8626.74,0.62784,0.41229,0.01461,0.01648,0.69281,0.54867,0.61459,0.37156,1.27534,1.09436,0.01485,0.01002,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,8690.6,0.62278,0.4107,0.01536,0.01597,0.6322,0.57783,0.61168,0.36747,1.28713,1.11254,0.01491,0.01009,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,8754.12,0.62324,0.40846,0.01452,0.01594,0.67704,0.55178,0.61236,0.36807,1.28704,1.1106,0.01493,0.00996,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,8814.49,0.57891,0.32022,0.01668,0.01115,0.68403,0.57108,0.62705,0.39062,1.22872,1.01543,0.01469,0.00959,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,8876.33,0.55086,0.29527,0.01588,0.0107,0.67754,0.58087,0.63451,0.40932,1.17165,0.93297,0.01446,0.0093,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
